gene	cluster
MA_361617g0010	Cluster24
MA_946955g0010	Cluster24
MA_573304g0010	Cluster24
MA_3149435g0010	Cluster24
MA_10430246g0010	Cluster24
MA_59984g0010	Cluster24
MA_101298g0010	Cluster24
MA_41268g0010	Cluster24
MA_84241g0010	Cluster24
MA_61758g0010	Cluster24
MA_10436798g0010	Cluster24
MA_8817769g0010	Cluster24
MA_960152g0010	Cluster24
MA_4911620g0010	Cluster24
MA_10126084g0010	Cluster24
MA_19195g0010	Cluster24
MA_31783g0010	Cluster24
MA_63268g0010	Cluster24
MA_958631g0010	Cluster24
MA_914159g0010	Cluster24
MA_78306g0010	Cluster24
MA_10427661g0030	Cluster24
MA_136752g0010	Cluster24
MA_10252915g0010	Cluster24
MA_10428189g0010	Cluster24
MA_10959g0010	Cluster24
MA_11254g0010	Cluster24
MA_91782g0010	Cluster24
MA_7328695g0010	Cluster24
MA_10434459g0010	Cluster24
MA_637695g0010	Cluster24
MA_10430374g0010	Cluster24
MA_348074g0010	Cluster24
MA_10435905g0030	Cluster24
MA_10434077g0010	Cluster24
MA_115337g0010	Cluster24
MA_56684g0010	Cluster24
MA_10430056g0020	Cluster24
MA_10431661g0020	Cluster24
MA_542957g0010	Cluster24
MA_20603g0010	Cluster24
MA_10426490g0010	Cluster24
MA_7893999g0010	Cluster24
MA_827642g0010	Cluster24
MA_163393g0010	Cluster24
MA_10436829g0020	Cluster24
MA_234535g0010	Cluster24
MA_152705g0020	Cluster24
MA_462213g0010	Cluster24
MA_10301969g0010	Cluster24
MA_10436984g0010	Cluster24
MA_34495g0010	Cluster24
MA_10272645g0010	Cluster24
MA_92623g0010	Cluster24
MA_375356g0010	Cluster24
MA_105791g0010	Cluster24
MA_10435889g0020	Cluster24
MA_10202493g0010	Cluster24
MA_29556g0010	Cluster24
MA_887572g0010	Cluster24
MA_1023g0030	Cluster24
MA_127804g0010	Cluster24
MA_10427853g0010	Cluster24
MA_10436161g0010	Cluster24
MA_480774g0010	Cluster24
MA_93797g0010	Cluster24
MA_10429390g0010	Cluster24
MA_10433752g0010	Cluster24
MA_222430g0010	Cluster24
MA_9056193g0010	Cluster24
MA_6620348g0010	Cluster24
MA_7864930g0010	Cluster24
MA_10426265g0010	Cluster24
MA_10429866g0030	Cluster24
MA_162845g0010	Cluster24
MA_10433463g0010	Cluster24
MA_786966g0010	Cluster24
MA_10436724g0010	Cluster24
MA_40506g0020	Cluster24
MA_40506g0010	Cluster24
MA_10430313g0010	Cluster24
MA_10435221g0010	Cluster24
MA_10098803g0010	Cluster24
MA_913811g0010	Cluster24
MA_694407g0010	Cluster24
MA_18730g0010	Cluster24
MA_3797370g0010	Cluster24
MA_123994g0020	Cluster24
MA_10428459g0010	Cluster24
MA_10592g0010	Cluster24
MA_3769825g0010	Cluster24
MA_10427688g0010	Cluster24
MA_10310271g0010	Cluster24
MA_23507g0010	Cluster24
MA_10436605g0010	Cluster24
MA_957810g0010	Cluster24
MA_10433025g0020	Cluster24
MA_6587388g0010	Cluster24
MA_10430701g0010	Cluster24
MA_158317g0020	Cluster24
MA_103970g0010	Cluster24
MA_914471g0010	Cluster24
MA_10427446g0010	Cluster24
MA_748776g0010	Cluster24
MA_7161426g0010	Cluster24
MA_10429753g0010	Cluster24
MA_6599816g0010	Cluster24
MA_895902g0010	Cluster24
MA_52613g0010	Cluster24
MA_10427062g0010	Cluster24
MA_15416g0010	Cluster24
MA_10433780g0010	Cluster24
MA_903046g0010	Cluster24
MA_14242g0010	Cluster24
MA_62368g0010	Cluster24
MA_10177659g0010	Cluster24
MA_2448g0010	Cluster24
MA_10432531g0020	Cluster24
MA_75104g0020	Cluster24
MA_10433041g0010	Cluster24
MA_10426088g0010	Cluster24
MA_51382g0010	Cluster24
MA_8555021g0010	Cluster24
MA_8135787g0010	Cluster24
MA_10434187g0020	Cluster24
MA_8606496g0010	Cluster24
MA_10430453g0020	Cluster24
MA_91751g0010	Cluster24
MA_10428673g0020	Cluster24
MA_89729g0010	Cluster24
MA_90021g0010	Cluster24
MA_10436677g0010	Cluster24
MA_140486g0010	Cluster24
MA_53263g0010	Cluster24
MA_10389075g0010	Cluster24
MA_636666g0010	Cluster24
MA_9147856g0010	Cluster24
MA_10433872g0010	Cluster24
MA_10426531g0010	Cluster24
MA_134613g0010	Cluster24
MA_502411g0010	Cluster24
MA_25729g0010	Cluster24
MA_615077g0010	Cluster24
MA_22366g0010	Cluster24
MA_2453g0010	Cluster24
MA_10433305g0010	Cluster24
MA_77277g0010	Cluster24
MA_10425878g0010	Cluster24
MA_82692g0010	Cluster24
MA_10436603g0020	Cluster24
MA_623581g0020	Cluster24
MA_26464g0010	Cluster24
MA_391059g0010	Cluster24
MA_10428724g0010	Cluster24
MA_10434315g0010	Cluster24
MA_131618g0010	Cluster24
MA_8624823g0010	Cluster24
MA_33911g0010	Cluster24
MA_10049111g0010	Cluster24
MA_68401g0010	Cluster24
MA_40614g0010	Cluster24
MA_10431954g0010	Cluster24
MA_10434345g0010	Cluster24
MA_20592g0010	Cluster24
MA_6245599g0010	Cluster24
MA_9977408g0010	Cluster24
MA_5565377g0010	Cluster24
MA_10426171g0010	Cluster24
MA_10427371g0020	Cluster24
MA_224519g0010	Cluster24
MA_10417695g0010	Cluster24
MA_35231g0010	Cluster24
MA_30455g0010	Cluster24
MA_490864g0020	Cluster24
MA_112360g0010	Cluster24
MA_10434838g0010	Cluster24
MA_76933g0010	Cluster24
MA_106435g0010	Cluster24
MA_905082g0010	Cluster24
MA_7590904g0010	Cluster24
MA_10426027g0020	Cluster24
MA_5897519g0010	Cluster24
MA_14041g0010	Cluster24
MA_130894g0010	Cluster24
MA_598515g0010	Cluster24
MA_872747g0010	Cluster24
MA_10426641g0010	Cluster24
MA_10427402g0010	Cluster24
MA_126865g0020	Cluster24
MA_10425789g0020	Cluster24
MA_6953061g0010	Cluster24
MA_9068995g0010	Cluster24
MA_59431g0010	Cluster24
MA_10294386g0010	Cluster24
MA_507769g0010	Cluster24
MA_7825g0010	Cluster24
MA_71052g0010	Cluster24
MA_10436098g0040	Cluster24
MA_73675g0010	Cluster24
MA_21950g0010	Cluster24
MA_10428525g0030	Cluster24
MA_10431932g0030	Cluster24
MA_382264g0010	Cluster24
MA_14229g0010	Cluster24
MA_10433192g0010	Cluster24
MA_30194g0010	Cluster24
MA_10427887g0010	Cluster24
MA_835917g0010	Cluster24
MA_10432802g0010	Cluster24
MA_63370g0010	Cluster24
MA_872479g0010	Cluster24
MA_10435131g0010	Cluster24
MA_10426389g0010	Cluster24
MA_76217g0010	Cluster26
MA_17692g0010	Cluster26
MA_10426567g0010	Cluster26
MA_57988g0010	Cluster26
MA_112981g0010	Cluster26
MA_13396g0020	Cluster26
MA_34653g0010	Cluster26
MA_121876g0010	Cluster26
MA_15892g0020	Cluster26
MA_10211908g0010	Cluster26
MA_8335452g0010	Cluster26
MA_405799g0010	Cluster26
MA_10077950g0010	Cluster26
MA_412197g0010	Cluster26
MA_66308g0010	Cluster26
MA_10432162g0020	Cluster26
MA_10073590g0010	Cluster26
MA_10434267g0010	Cluster26
MA_91059g0010	Cluster26
MA_8589938g0010	Cluster26
MA_10428056g0010	Cluster26
MA_10436384g0020	Cluster26
MA_10142969g0010	Cluster26
MA_10083524g0010	Cluster26
MA_807360g0010	Cluster26
MA_501459g0010	Cluster26
MA_65747g0010	Cluster26
MA_141286g0010	Cluster26
MA_10310042g0010	Cluster26
MA_10313606g0010	Cluster26
MA_10339583g0020	Cluster26
MA_10279758g0010	Cluster26
MA_6956785g0010	Cluster26
MA_9577037g0010	Cluster26
MA_164253g0010	Cluster26
MA_10436525g0010	Cluster26
MA_13170g0010	Cluster26
MA_123831g0010	Cluster26
MA_20565g0010	Cluster26
MA_10428841g0010	Cluster26
MA_29597g0020	Cluster26
MA_92909g0010	Cluster26
MA_129330g0010	Cluster26
MA_10049875g0010	Cluster26
MA_128564g0010	Cluster26
MA_9925526g0010	Cluster26
MA_204551g0010	Cluster26
MA_247623g0010	Cluster26
MA_98678g0010	Cluster26
MA_9480150g0010	Cluster26
MA_147922g0010	Cluster26
MA_10437280g0010	Cluster26
MA_710617g0010	Cluster26
MA_23838g0010	Cluster26
MA_100845g0010	Cluster26
MA_20180g0010	Cluster26
MA_7783148g0010	Cluster26
MA_138039g0010	Cluster26
MA_125443g0010	Cluster26
MA_109313g0010	Cluster26
MA_9294931g0010	Cluster26
MA_7414g0010	Cluster26
MA_4586106g0010	Cluster26
MA_695852g0010	Cluster26
MA_306948g0010	Cluster26
MA_431428g0010	Cluster26
MA_8396912g0010	Cluster26
MA_8139067g0010	Cluster26
MA_9899075g0010	Cluster26
MA_61848g0010	Cluster26
MA_10430691g0010	Cluster26
MA_83250g0010	Cluster26
MA_9635494g0010	Cluster26
MA_35940g0010	Cluster26
MA_10432124g0010	Cluster26
MA_210343g0010	Cluster26
MA_250281g0020	Cluster26
MA_550650g0010	Cluster26
MA_10437278g0030	Cluster26
MA_10436262g0010	Cluster26
MA_18775g0020	Cluster26
MA_23548g0020	Cluster26
MA_15754g0010	Cluster26
MA_90151g0010	Cluster26
MA_10429169g0010	Cluster26
MA_15813g0010	Cluster26
MA_9002214g0010	Cluster26
MA_153054g0010	Cluster26
MA_10430963g0010	Cluster26
MA_10432447g0010	Cluster26
MA_5g0030	Cluster26
MA_10235077g0010	Cluster26
MA_450000g0010	Cluster26
MA_122608g0010	Cluster26
MA_10437104g0010	Cluster26
MA_10345546g0010	Cluster26
MA_746053g0010	Cluster26
MA_7286g0010	Cluster26
MA_50056g0010	Cluster26
MA_34957g0010	Cluster26
MA_911663g0010	Cluster26
MA_10436730g0050	Cluster26
MA_922256g0010	Cluster26
MA_417453g0010	Cluster26
MA_10434357g0020	Cluster26
MA_341382g0010	Cluster26
MA_12066g0010	Cluster26
MA_10428022g0010	Cluster26
MA_4571g0020	Cluster26
MA_10430763g0010	Cluster26
MA_8405916g0010	Cluster26
MA_7620555g0010	Cluster26
MA_9902372g0010	Cluster26
MA_895977g0010	Cluster26
MA_210881g0010	Cluster26
MA_162415g0010	Cluster26
MA_9010869g0010	Cluster26
MA_2889780g0010	Cluster26
MA_10428560g0010	Cluster26
MA_5920238g0010	Cluster26
MA_10427044g0010	Cluster26
MA_120678g0010	Cluster26
MA_10436663g0010	Cluster26
MA_427539g0010	Cluster26
MA_10133574g0010	Cluster26
MA_10432535g0010	Cluster26
MA_58051g0010	Cluster26
MA_8992423g0010	Cluster26
MA_9749841g0010	Cluster26
MA_376081g0010	Cluster26
MA_834121g0010	Cluster26
MA_449966g0010	Cluster26
MA_72487g0010	Cluster26
MA_7595777g0010	Cluster26
MA_6536589g0010	Cluster26
MA_10353431g0010	Cluster26
MA_912541g0010	Cluster26
MA_27093g0010	Cluster26
MA_8849g0010	Cluster26
MA_10429292g0010	Cluster26
MA_52463g0010	Cluster26
MA_57429g0010	Cluster26
MA_448959g0010	Cluster26
MA_19242g0010	Cluster26
MA_8918606g0010	Cluster26
MA_10431830g0020	Cluster26
MA_689755g0010	Cluster26
MA_49847g0010	Cluster26
MA_10437184g0010	Cluster26
MA_89473g0010	Cluster26
MA_5191g0010	Cluster26
MA_1005833g0010	Cluster26
MA_10135647g0010	Cluster26
MA_10434752g0020	Cluster26
MA_32395g0010	Cluster26
MA_53125g0010	Cluster26
MA_10431670g0010	Cluster26
MA_53125g0020	Cluster26
MA_10336396g0010	Cluster26
MA_2004g0010	Cluster26
MA_10433116g0010	Cluster26
MA_10433373g0010	Cluster26
MA_10099498g0010	Cluster26
MA_125820g0010	Cluster26
MA_8930731g0010	Cluster26
MA_111976g0010	Cluster26
MA_224016g0020	Cluster26
MA_141733g0010	Cluster26
MA_106725g0010	Cluster26
MA_7785192g0010	Cluster26
MA_10429697g0010	Cluster26
MA_8664817g0010	Cluster26
MA_2308g0010	Cluster26
MA_20803g0010	Cluster26
MA_177990g0010	Cluster26
MA_10436132g0030	Cluster26
MA_286190g0010	Cluster26
MA_104246g0010	Cluster26
MA_10437178g0010	Cluster26
MA_72722g0020	Cluster26
MA_61663g0010	Cluster26
MA_29489g0010	Cluster26
MA_14437g0010	Cluster26
MA_10713g0010	Cluster26
MA_10432849g0010	Cluster26
MA_86372g0020	Cluster26
MA_5933248g0010	Cluster26
MA_84624g0010	Cluster26
MA_139384g0010	Cluster26
MA_99821g0010	Cluster26
MA_104125g0010	Cluster26
MA_68091g0010	Cluster26
MA_37849g0010	Cluster26
MA_3901g0010	Cluster26
MA_23809g0010	Cluster26
MA_32393g0010	Cluster26
MA_207871g0010	Cluster26
MA_226283g0010	Cluster26
MA_10096934g0010	Cluster26
MA_896412g0010	Cluster26
MA_177721g0010	Cluster26
MA_71465g0010	Cluster26
MA_50635g0010	Cluster26
MA_68868g0010	Cluster26
MA_3697513g0010	Cluster26
MA_9196659g0010	Cluster26
MA_10013703g0020	Cluster26
MA_11864g0020	Cluster26
MA_876860g0010	Cluster26
MA_10428732g0010	Cluster26
MA_154927g0010	Cluster26
MA_8700248g0010	Cluster26
MA_3293646g0010	Cluster26
MA_252926g0010	Cluster26
MA_9938240g0010	Cluster26
MA_29665g0010	Cluster26
MA_7828952g0010	Cluster26
MA_10294024g0010	Cluster26
MA_10343312g0010	Cluster26
MA_6307g0010	Cluster26
MA_5887889g0010	Cluster26
MA_558705g0010	Cluster26
MA_8198796g0010	Cluster26
MA_10427877g0010	Cluster26
MA_10436255g0020	Cluster26
MA_164991g0010	Cluster26
MA_938248g0010	Cluster26
MA_14200g0010	Cluster26
MA_6595614g0010	Cluster26
MA_10431226g0010	Cluster26
MA_162364g0010	Cluster26
MA_10431349g0010	Cluster26
MA_93259g0010	Cluster26
MA_23675g0030	Cluster26
MA_10434783g0010	Cluster26
MA_893851g0010	Cluster26
MA_10342253g0020	Cluster26
MA_195951g0010	Cluster26
MA_7830322g0010	Cluster26
MA_10347707g0010	Cluster26
MA_8019711g0010	Cluster26
MA_10023352g0010	Cluster26
MA_135340g0010	Cluster26
MA_7413574g0010	Cluster26
MA_10431038g0030	Cluster26
MA_10431077g0010	Cluster26
MA_10433484g0020	Cluster26
MA_50762g0010	Cluster26
MA_459901g0010	Cluster26
MA_10435576g0010	Cluster26
MA_10353146g0010	Cluster26
MA_4453g0010	Cluster26
MA_10437181g0010	Cluster26
MA_10044650g0010	Cluster26
MA_90712g0010	Cluster26
MA_7218g0010	Cluster26
MA_141514g0010	Cluster26
MA_10435525g0010	Cluster26
MA_10433676g0010	Cluster26
MA_41868g0010	Cluster26
MA_180665g0010	Cluster26
MA_168100g0010	Cluster26
MA_1982195g0010	Cluster26
MA_10436247g0010	Cluster26
MA_3737g0010	Cluster26
MA_9619995g0010	Cluster26
MA_10428804g0010	Cluster26
MA_10436907g0020	Cluster26
MA_177713g0010	Cluster26
MA_477021g0010	Cluster26
MA_55932g0010	Cluster26
MA_42239g0010	Cluster26
MA_10432851g0010	Cluster26
MA_351754g0010	Cluster26
MA_884808g0010	Cluster26
MA_136090g0010	Cluster26
MA_4333439g0010	Cluster26
MA_6469741g0010	Cluster26
MA_20542g0010	Cluster26
MA_10432807g0010	Cluster26
MA_3258g0010	Cluster26
MA_20408g0010	Cluster26
MA_7735973g0010	Cluster26
MA_10426334g0020	Cluster26
MA_4045666g0010	Cluster26
MA_351337g0010	Cluster26
MA_10429204g0010	Cluster26
MA_10430193g0010	Cluster26
MA_10435436g0010	Cluster26
MA_591873g0010	Cluster26
MA_10436095g0010	Cluster26
MA_10433987g0010	Cluster26
MA_13639g0010	Cluster26
MA_121432g0010	Cluster26
MA_21478g0010	Cluster26
MA_10432667g0030	Cluster26
MA_886002g0010	Cluster26
MA_58673g0010	Cluster26
MA_10429952g0010	Cluster26
MA_87957g0010	Cluster26
MA_10435372g0010	Cluster26
MA_10428722g0010	Cluster26
MA_320511g0010	Cluster26
MA_203507g0010	Cluster26
MA_52540g0010	Cluster26
MA_9511100g0010	Cluster26
MA_10293670g0010	Cluster26
MA_234285g0010	Cluster26
MA_477335g0010	Cluster26
MA_10426053g0010	Cluster26
MA_932319g0010	Cluster26
MA_202096g0020	Cluster26
MA_45769g0020	Cluster26
MA_772760g0010	Cluster26
MA_261254g0010	Cluster26
MA_10430909g0010	Cluster26
G10D_2	Cluster26
MA_40805g0010	Cluster26
MA_52469g0010	Cluster26
MA_9950027g0030	Cluster26
MA_8052156g0010	Cluster26
MA_290104g0010	Cluster26
MA_109660g0020	Cluster26
MA_447911g0010	Cluster26
MA_19540g0010	Cluster26
MA_10436831g0010	Cluster26
MA_140869g0010	Cluster26
MA_10426475g0010	Cluster26
MA_329767g0010	Cluster26
MA_49149g0010	Cluster26
MA_10435553g0010	Cluster26
MA_10433858g0010	Cluster26
MA_930444g0010	Cluster26
MA_6802751g0010	Cluster25
MA_6170843g0010	Cluster25
MA_8914173g0010	Cluster25
MA_1451061g0010	Cluster25
MA_1587211g0010	Cluster25
MA_5819089g0010	Cluster25
MA_10433945g0010	Cluster25
MA_3607820g0010	Cluster25
MA_75731g0010	Cluster25
MA_1641g0010	Cluster25
MA_764896g0010	Cluster25
MA_6364927g0010	Cluster25
MA_10434266g0030	Cluster25
MA_249007g0010	Cluster25
MA_10434266g0010	Cluster25
MA_69685g0030	Cluster25
MA_69685g0010	Cluster25
MA_8581907g0010	Cluster25
MA_2311816g0010	Cluster25
MA_10430571g0010	Cluster25
MA_8866128g0010	Cluster25
MA_10344444g0010	Cluster25
MA_10433688g0010	Cluster25
MA_111039g0010	Cluster25
MA_10436114g0050	Cluster25
MA_111039g0020	Cluster25
MA_1041683g0010	Cluster25
MA_6325089g0010	Cluster25
MA_8061370g0010	Cluster25
MA_463481g0010	Cluster25
MA_170257g0010	Cluster25
MA_8585003g0010	Cluster25
MA_720623g0010	Cluster25
MA_13594g0010	Cluster25
MA_181530g0010	Cluster25
MA_267063g0010	Cluster25
MA_981701g0010	Cluster25
MA_10429931g0030	Cluster25
MA_10433717g0010	Cluster25
MA_10435823g0020	Cluster25
MA_10435823g0030	Cluster25
MA_10432226g0010	Cluster25
MA_281725g0010	Cluster25
MA_10426725g0020	Cluster25
MA_10437029g0040	Cluster25
MA_490583g0010	Cluster25
MA_531422g0010	Cluster25
MA_433859g0010	Cluster25
MA_16767g0010	Cluster25
MA_5847316g0010	Cluster25
MA_929563g0010	Cluster25
MA_414920g0010	Cluster25
MA_234268g0010	Cluster25
MA_9044114g0010	Cluster25
MA_7318306g0010	Cluster25
MA_9636196g0010	Cluster25
MA_7656603g0010	Cluster25
MA_100977g0010	Cluster25
MA_7833167g0010	Cluster25
MA_65580g0010	Cluster25
MA_158953g0010	Cluster25
MA_79449g0010	Cluster25
MA_10432128g0010	Cluster25
MA_485881g0010	Cluster25
MA_345246g0010	Cluster25
MA_4031840g0010	Cluster25
MA_347128g0010	Cluster25
MA_129063g0010	Cluster25
MA_101170g0020	Cluster25
MA_5747439g0010	Cluster25
MA_10427411g0010	Cluster25
MA_7629985g0010	Cluster25
MA_10180304g0010	Cluster25
MA_10437195g0010	Cluster25
MA_10102670g0010	Cluster25
MA_69685g0020	Cluster25
MA_10209606g0010	Cluster25
MA_297533g0010	Cluster25
MA_23809g0020	Cluster25
MA_96623g0010	Cluster25
MA_10432116g0010	Cluster25
MA_49967g0020	Cluster25
MA_9763001g0010	Cluster25
MA_280402g0010	Cluster25
MA_10426768g0020	Cluster25
MA_683912g0010	Cluster25
MA_9907452g0010	Cluster25
MA_10435823g0010	Cluster25
MA_10436913g0010	Cluster25
MA_98654g0010	Cluster25
MA_10431316g0010	Cluster25
MA_8819890g0010	Cluster25
MA_9450549g0010	Cluster25
MA_10435726g0030	Cluster25
MA_8449922g0010	Cluster25
MA_8160846g0010	Cluster25
MA_48649g0010	Cluster25
MA_4555458g0010	Cluster25
MA_83265g0010	Cluster25
MA_19816g0010	Cluster25
MA_16402g0010	Cluster25
MA_16355g0010	Cluster25
MA_3484g0010	Cluster25
MA_10282478g0010	Cluster25
MA_951956g0010	Cluster25
MA_10437054g0010	Cluster25
MA_28160g0010	Cluster25
MA_11336g0010	Cluster25
MA_245501g0010	Cluster25
MA_10434697g0010	Cluster25
MA_74559g0010	Cluster25
MA_2764600g0010	Cluster25
MA_9094216g0010	Cluster25
MA_87148g0010	Cluster25
MA_10435800g0010	Cluster25
MA_10429931g0020	Cluster25
MA_175748g0010	Cluster25
MA_10033672g0010	Cluster25
MA_180577g0010	Cluster25
MA_306376g0010	Cluster25
MA_10287590g0010	Cluster25
MA_194852g0010	Cluster25
MA_10430755g0010	Cluster25
MA_10338407g0010	Cluster25
MA_176133g0010	Cluster25
MA_6036251g0010	Cluster25
MA_912363g0010	Cluster25
MA_2445060g0010	Cluster25
MA_17609g0010	Cluster25
MA_96995g0010	Cluster25
MA_175789g0010	Cluster25
MA_169911g0010	Cluster25
MA_4390g0010	Cluster25
MA_196711g0010	Cluster25
MA_10437115g0020	Cluster25
MA_747892g0010	Cluster25
MA_10281691g0010	Cluster25
MA_8503346g0010	Cluster25
MA_10432056g0040	Cluster25
MA_179590g0010	Cluster25
MA_79158g0010	Cluster25
MA_50197g0010	Cluster25
MA_7574354g0010	Cluster25
MA_8565427g0010	Cluster25
MA_502530g0010	Cluster25
MA_954906g0010	Cluster25
MA_7310798g0010	Cluster25
MA_10150655g0010	Cluster25
MA_407811g0010	Cluster25
MA_219504g0010	Cluster25
MA_137441g0010	Cluster25
MA_446g0010	Cluster25
MA_128033g0010	Cluster25
MA_39730g0010	Cluster25
MA_20562g0010	Cluster25
MA_10433916g0010	Cluster25
MA_10434507g0010	Cluster25
MA_166797g0010	Cluster25
MA_10434071g0010	Cluster25
MA_46655g0010	Cluster25
MA_47390g0010	Cluster25
MA_10432671g0020	Cluster25
MA_181487g0010	Cluster25
MA_92498g0010	Cluster25
MA_480751g0010	Cluster25
MA_172106g0010	Cluster25
MA_181740g0010	Cluster25
MA_1486190g0010	Cluster25
MA_10436089g0030	Cluster25
MA_814691g0010	Cluster25
MA_892137g0010	Cluster25
MA_10431602g0010	Cluster25
MA_96583g0010	Cluster25
MA_961069g0020	Cluster25
MA_10208485g0010	Cluster25
MA_184516g0010	Cluster25
MA_10429723g0010	Cluster25
MA_87238g0020	Cluster25
MA_10427298g0010	Cluster25
MA_42929g0010	Cluster25
MA_918490g0010	Cluster25
MA_7422195g0010	Cluster25
MA_126299g0010	Cluster25
MA_112679g0010	Cluster25
MA_871412g0010	Cluster25
MA_30179g0010	Cluster25
MA_9929669g0010	Cluster25
MA_10432056g0050	Cluster25
MA_9668622g0010	Cluster25
MA_10433914g0020	Cluster25
MA_10430136g0010	Cluster25
MA_9844591g0010	Cluster25
MA_563352g0010	Cluster25
MA_10429931g0010	Cluster25
MA_6995113g0010	Cluster25
MA_9296426g0010	Cluster25
MA_10358548g0010	Cluster25
MA_10432304g0010	Cluster25
MA_887391g0010	Cluster25
MA_470679g0010	Cluster25
MA_10429395g0010	Cluster25
MA_368877g0010	Cluster25
MA_35335g0020	Cluster25
MA_362114g0010	Cluster25
MA_3157337g0010	Cluster25
MA_232457g0010	Cluster25
MA_3160g0010	Cluster25
MA_72306g0010	Cluster25
MA_10430631g0010	Cluster25
MA_10161g0010	Cluster25
MA_10432673g0010	Cluster25
MA_50845g0010	Cluster25
MA_10435468g0010	Cluster25
MA_362112g0010	Cluster25
MA_94624g0010	Cluster25
MA_160724g0010	Cluster25
MA_128267g0020	Cluster25
MA_16349g0010	Cluster25
MA_10387g0010	Cluster25
MA_7217803g0010	Cluster25
MA_10433523g0010	Cluster25
MA_5688g0010	Cluster25
MA_40103g0010	Cluster25
MA_10429654g0010	Cluster25
MA_8870930g0010	Cluster25
MA_318855g0010	Cluster25
MA_937923g0010	Cluster25
MA_456591g0010	Cluster25
MA_8508118g0010	Cluster25
MA_152945g0010	Cluster25
MA_453436g0010	Cluster25
MA_26272g0010	Cluster25
MA_15598g0010	Cluster25
MA_10427807g0010	Cluster25
MA_105684g0010	Cluster25
MA_9177353g0010	Cluster25
MA_103494g0010	Cluster25
MA_372659g0010	Cluster25
MA_8396915g0010	Cluster25
MA_383910g0010	Cluster25
MA_10333330g0010	Cluster25
MA_208265g0010	Cluster25
MA_10245665g0010	Cluster25
MA_10435603g0010	Cluster25
MA_10431213g0010	Cluster25
MA_9515738g0010	Cluster25
MA_90733g0020	Cluster25
MA_63147g0010	Cluster25
MA_101019g0010	Cluster25
MA_90460g0010	Cluster25
MA_24508g0020	Cluster25
MA_394254g0010	Cluster25
MA_168812g0010	Cluster25
MA_10427266g0010	Cluster25
MA_96084g0010	Cluster25
MA_10427984g0010	Cluster25
MA_669538g0010	Cluster25
MA_10433586g0010	Cluster25
MA_10433253g0010	Cluster25
G7A_6	Cluster25
MA_96344g0010	Cluster25
MA_167774g0010	Cluster25
MA_128728g0010	Cluster25
MA_10292326g0010	Cluster25
MA_10431316g0020	Cluster25
MA_10336183g0010	Cluster25
MA_901587g0010	Cluster25
MA_48617g0010	Cluster25
MA_792740g0010	Cluster25
MA_907913g0010	Cluster25
MA_10427072g0010	Cluster25
MA_118953g0010	Cluster25
MA_489265g0010	Cluster25
MA_56969g0010	Cluster25
MA_161252g0010	Cluster25
MA_8577912g0010	Cluster25
MA_10431572g0010	Cluster25
MA_32897g0010	Cluster25
MA_113917g0010	Cluster25
MA_6504149g0010	Cluster25
MA_10435800g0020	Cluster25
MA_43422g0010	Cluster25
MA_8814410g0010	Cluster25
MA_10430511g0040	Cluster25
MA_130339g0010	Cluster25
MA_2255g0010	Cluster25
MA_7247276g0010	Cluster25
MA_5887272g0010	Cluster25
MA_99220g0010	Cluster25
MA_3826267g0010	Cluster25
MA_61067g0010	Cluster25
MA_107438g0010	Cluster25
MA_198706g0010	Cluster25
MA_41676g0020	Cluster25
MA_10432834g0010	Cluster25
MA_10432775g0020	Cluster25
G4_5	Cluster25
MA_10433602g0010	Cluster25
MA_87559g0010	Cluster25
MA_54473g0010	Cluster25
MA_5190203g0010	Cluster25
MA_167448g0020	Cluster25
MA_6712793g0010	Cluster25
MA_87289g0010	Cluster25
MA_96038g0020	Cluster25
MA_10427915g0010	Cluster25
MA_297123g0010	Cluster25
MA_9439348g0010	Cluster25
MA_98643g0010	Cluster25
MA_297792g0010	Cluster25
MA_902743g0010	Cluster25
MA_861514g0010	Cluster25
MA_8840488g0010	Cluster25
MA_354155g0010	Cluster27
MA_3664032g0010	Cluster27
MA_9483g0010	Cluster27
MA_8233995g0010	Cluster27
MA_10427398g0010	Cluster27
